"","id","Year","Lg","Tm","W","L","T","Div. Finish","Playoffs","PF","PA","PD","Coaches","AV","Passer","Rusher","Receiver","Pts...17","Yds...18","Pts...19","Yds...20","T/G","Pts±","Yds±","out of","MoV","SoS","SRS","OSRS","DSRS"
"125","3",2001,"NFL","Buffalo Bills",3,13,0,"5th of 5",NA,265,420,-155,"Williams","Brown","Van Pelt","Henry","Moulds",27,13,29,21,29,30,17,31,-9.7,0.2,-9.5,-3.9,-5.7
"126","3",2000,"NFL","Buffalo Bills",8,8,0,"4th of 5",NA,315,350,-35,"Phillips","Cowart","Johnson","Bryson","Moulds",20,9,18,3,10,22,3,31,-2.2,2.2,0,0.5,-0.5
"127","3",1999,"NFL","Buffalo Bills*",11,5,0,"2nd of 5","Lost WC",320,229,91,"Phillips","Flutie","Flutie","Linton","Moulds",16,11,2,1,23,3,2,31,5.7,1.5,7.1,-0.2,7.4
"128","3",1998,"NFL","Buffalo Bills*",10,6,0,"3rd of 5","Lost WC",400,333,67,"Phillips","Moulds","Flutie","Smith","Moulds",7,6,15,6,3,8,6,30,4.2,1,5.2,4.4,0.7
"129","3",1997,"NFL","Buffalo Bills",6,10,0,"4th of 5",NA,255,367,-112,"Levy","Smith","Collins","Smith","Reed",29,25,23,9,28,28,16,30,-7,2.5,-4.5,-4,-0.5
"130","3",1996,"NFL","Buffalo Bills*",10,6,0,"2nd of 5","Lost WC",319,266,53,"Levy","Smith","Kelly","Thomas","Reed",15,16,6,9,25,7,9,30,3.3,-0.4,2.9,-1,3.9
"131","3",1995,"NFL","Buffalo Bills*",10,6,0,"1st of 5","Lost Div",350,335,15,"Levy","Smith","Kelly","Thomas","Brooks",13,20,12,13,11,13,16,30,0.9,-1.8,-0.9,-0.5,-0.4
"132","3",1994,"NFL","Buffalo Bills",7,9,0,"4th of 5",NA,340,356,-16,"Levy","Smith","Kelly","Thomas","Reed",11,10,22,17,24,14,12,28,-1,0.8,-0.2,1.5,-1.8
"133","3",1993,"NFL","Buffalo Bills*",12,4,0,"1st of 5","Lost SB",329,242,87,"Levy","Smith","Kelly","Thomas","Reed",7,6,5,27,2,5,20,28,5.4,-0.6,4.8,1.8,3
"134","3",1992,"NFL","Buffalo Bills*",11,5,0,"2nd of 5","Lost SB",381,283,98,"Levy","Thomas","Kelly","Thomas","Reed",3,2,14,12,18,6,4,28,6.1,-1.9,4.3,4.7,-0.4
"135","3",1991,"NFL","Buffalo Bills*",13,3,0,"1st of 5","Lost SB",458,318,140,"Levy","Thomas","Kelly","Thomas","Reed",2,1,19,27,9,3,5,28,8.8,-5.2,3.6,7.6,-4.1
"136","3",1990,"NFL","Buffalo Bills*",13,3,0,"1st of 5","Lost SB",428,263,165,"Levy","Thomas","Kelly","Thomas","Reed",1,6,6,8,4,1,5,28,10.3,-1.7,8.6,5.7,2.9
"137","3",1989,"NFL","Buffalo Bills*",9,7,0,"1st of 5","Lost Div",409,317,92,"Levy","Thomas","Kelly","Thomas","Reed",3,5,14,11,20,5,5,28,5.8,-1.4,4.3,3.8,0.5
"138","3",1988,"NFL","Buffalo Bills*",12,4,0,"1st of 5","Lost Conf",329,237,92,"Levy","Bennett","Kelly","Thomas","Reed",14,12,3,4,16,5,6,28,5.8,0.6,6.4,0,6.4
"139","3",1987,"NFL","Buffalo Bills",7,8,0,"4th of 5",NA,270,305,-35,"Levy","Smith","Kelly","Harmon","Burkett",24,16,12,12,24,19,16,28,-2.3,2.1,-0.2,-2.6,2.4
"140","3",1986,"NFL","Buffalo Bills",4,12,0,"4th of 5",NA,287,348,-61,"Levy,Bullough","Kelly","Kelly","Riddick","Burkett",20,19,20,24,28,23,22,28,-3.8,-2,-5.8,-5,-0.8
"141","3",1985,"NFL","Buffalo Bills",2,14,0,"5th of 5",NA,200,381,-181,"Bullough,Stephenson","Bell","Ferragamo","Bell","Butler",28,25,20,17,28,28,24,28,-11.3,1.5,-9.8,-9.5,-0.2
"142","3",1984,"NFL","Buffalo Bills",2,14,0,"5th of 5",NA,250,454,-204,"Stephenson","Bell","Ferguson","Bell","Franklin",25,27,27,23,20,27,26,28,-12.8,0.7,-12,-5.3,-6.7
"143","3",1983,"NFL","Buffalo Bills",8,8,0,"3rd of 5",NA,283,351,-68,"Stephenson","Smerlas","Ferguson","Cribbs","Cribbs",23,25,18,24,21,22,28,28,-4.3,0.5,-3.8,-3.4,-0.4
"144","3",1982,"NFL","Buffalo Bills",4,5,0,"4th of 5",NA,150,154,-4,"Knox","Smerlas","Ferguson","Cribbs","Lewis",19,11,6,2,23,13,2,28,-0.4,1.9,1.5,-1.9,3.4
"145","3",1981,"NFL","Buffalo Bills*",10,6,0,"3rd of 5","Lost Div",311,276,35,"Knox","Cribbs","Ferguson","Cribbs","Lewis",20,8,6,7,16,14,4,28,2.2,-0.9,1.3,-2.5,3.9
"146","3",1980,"NFL","Buffalo Bills*",11,5,0,"1st of 5","Lost Div",320,260,60,"Knox","Cribbs","Ferguson","Cribbs","Butler",12,18,3,1,11,8,6,28,3.8,0.2,3.9,-1.6,5.5
"147","3",1979,"NFL","Buffalo Bills",7,9,0,"4th of 5",NA,268,279,-11,"Knox","Clark","Ferguson","Brown","Lewis",23,21,8,14,7,17,16,28,-0.7,0.4,-0.2,-3.3,3.1
"148","3",1978,"NFL","Buffalo Bills",5,11,0,"4th of 5",NA,302,354,-52,"Knox","Miller","Ferguson","Miller","Lewis",11,20,24,24,19,25,23,28,-3.3,0,-3.3,-0.1,-3.2
"149","3",1977,"NFL","Buffalo Bills",3,11,0,"4th of 5",NA,160,313,-153,"Ringo","DeLamielleure","Ferguson","Simpson","Chandler",26,8,25,23,25,28,17,28,-10.9,3,-7.9,-4.3,-3.7
"150","3",1976,"NFL","Buffalo Bills",2,12,0,"5th of 5",NA,245,363,-118,"Saban,Ringo","Simpson","Ferguson","Simpson","Chandler",20,12,24,23,16,23,16,28,-8.4,-0.8,-9.2,-2.5,-6.7
"151","3",1975,"NFL","Buffalo Bills",8,6,0,"3rd of 5",NA,420,355,65,"Saban","Simpson","Ferguson","Simpson","Chandler",1,1,21,24,4,11,9,26,4.6,2.4,7.1,10.4,-3.4
"152","3",1974,"NFL","Buffalo Bills*",9,5,0,"2nd of 5","Lost Div",264,244,20,"Saban","James","Ferguson","Simpson","Hill",12,23,12,5,11,12,10,26,1.4,-0.4,1,-0.3,1.4
"153","3",1973,"NFL","Buffalo Bills",9,5,0,"2nd of 5",NA,259,230,29,"Saban","Simpson","Ferguson","Simpson","Chandler",15,10,10,14,8,12,10,26,2.1,-1.7,0.4,-1.8,2.1
"154","3",1972,"NFL","Buffalo Bills",4,9,1,"4th of 5",NA,257,377,-120,"Saban","Simpson","Shaw","Simpson","Hill",19,18,24,17,19,22,21,26,-8.6,1.4,-7.2,-1.6,-5.6
"155","3",1971,"NFL","Buffalo Bills",1,13,0,"5th of 5",NA,184,394,-210,"Johnson","Wyatt","Shaw","Simpson","Briscoe",26,25,26,25,26,26,26,26,-15,1.6,-13.4,-4.5,-8.9
"156","3",1970,"NFL","Buffalo Bills",3,10,1,"4th of 5",NA,204,337,-133,"Rauch","Briscoe","Shaw","Simpson","Briscoe",23,17,23,8,26,23,12,26,-9.5,-2.8,-12.3,-5.8,-6.5
"157","4",2021,"NFL","Chicago Bears",6,11,0,"3rd of 4",NA,311,407,-96,"Nagy","Smith","Fields","Montgomery","Mooney",27,24,22,6,29,24,20,32,-5.6,0.5,-5.2,-4.9,-0.3
"158","4",2020,"NFL","Chicago Bears*",8,8,0,"2nd of 4","Lost WC",372,370,2,"Nagy","Smith","Trubisky","Montgomery","Robinson",22,26,14,11,23,15,20,32,0.1,0.1,0.2,-2.2,2.4
"159","4",2019,"NFL","Chicago Bears",8,8,0,"3rd of 4",NA,280,298,-18,"Nagy","Mack","Trubisky","Montgomery","Robinson",29,29,4,8,15,19,21,32,-1.1,0.2,-0.9,-5.4,4.5
"160","4",2018,"NFL","Chicago Bears*",12,4,0,"1st of 4","Lost WC",421,283,138,"Nagy","Mack","Trubisky","Howard","Robinson",9,21,1,3,3,4,5,32,8.6,-2.3,6.3,1.5,4.8
"161","4",2017,"NFL","Chicago Bears",5,11,0,"4th of 4",NA,264,320,-56,"Fox","Hicks","Trubisky","Howard","Wright",29,30,9,10,15,20,26,32,-3.5,2.2,-1.3,-4.6,3.3
"162","4",2016,"NFL","Chicago Bears",3,13,0,"4th of 4",NA,279,399,-120,"Fox","Howard","Barkley","Howard","Meredith",28,15,24,15,31,28,12,32,-7.5,0,-7.5,-5.2,-2.3
"163","4",2015,"NFL","Chicago Bears",6,10,0,"4th of 4",NA,335,397,-62,"Fox","Cutler","Cutler","Forte","Jeffery",23,21,20,14,19,21,16,32,-3.9,2.6,-1.3,-0.1,-1.2
"164","4",2014,"NFL","Chicago Bears",5,11,0,"4th of 4",NA,319,442,-123,"Trestman","Forte","Cutler","Forte","Jeffery",23,21,31,30,22,27,28,32,-7.7,1,-6.7,-2,-4.7
"165","4",2013,"NFL","Chicago Bears",8,8,0,"2nd of 4",NA,445,478,-33,"Trestman","Forte","Cutler","Forte","Jeffery",2,8,30,30,11,21,19,32,-2.1,-2.1,-4.1,3,-7.1
"166","4",2012,"NFL","Chicago Bears",10,6,0,"3rd of 4",NA,375,277,98,"Smith","Tillman","Cutler","Forte","Marshall",16,28,3,5,2,6,16,32,6.1,0.8,6.9,1,6
"167","4",2011,"NFL","Chicago Bears",8,8,0,"3rd of 4",NA,353,341,12,"Smith","Peppers","Cutler","Forte","Knox",17,24,14,17,11,16,26,32,0.8,0.9,1.7,-1.5,3.1
"168","4",2010,"NFL","Chicago Bears*",11,5,0,"1st of 4","Lost Conf",334,286,48,"Smith","Peppers","Cutler","Forte","Knox",21,30,4,9,11,10,22,32,3,1.1,4.1,-0.6,4.7
"169","4",2009,"NFL","Chicago Bears",7,9,0,"3rd of 4",NA,327,375,-48,"Smith","Cutler","Cutler","Forte","Hester",19,23,21,17,23,21,23,32,-3,-0.9,-3.9,-1.9,-2
"170","4",2008,"NFL","Chicago Bears",9,7,0,"2nd of 4",NA,375,350,25,"Smith","Briggs","Orton","Forte","Hester",14,26,16,21,8,17,25,32,1.6,0.5,2.1,1.1,1
"171","4",2007,"NFL","Chicago Bears",7,9,0,"4th of 4",NA,334,348,-14,"Smith","Urlacher","Griese","Benson","Berrian",18,27,16,28,17,20,30,32,-0.9,2.1,1.2,-0.2,1.4
"172","4",2006,"NFL","Chicago Bears*",13,3,0,"1st of 4","Lost SB",427,255,172,"Smith","Urlacher","Grossman","Jones","Muhammad",2,15,3,5,4,2,10,32,10.8,-2.9,7.9,4.9,3
"173","4",2005,"NFL","Chicago Bears*",11,5,0,"1st of 4","Lost Div",260,202,58,"Smith","Briggs","Orton","Jones","Muhammad",26,29,1,2,11,12,25,32,3.6,-2.2,1.4,-5.2,6.6
"174","4",2004,"NFL","Chicago Bears",5,11,0,"4th of 4",NA,231,331,-100,"Smith","Briggs","Hutchinson","Jones","Terrell",32,32,13,21,23,28,32,32,-6.3,-2,-8.2,-8.5,0.3
"175","4",2003,"NFL","Chicago Bears",7,9,0,"3rd of 4",NA,283,346,-63,"Jauron","Azumah","Stewart","Thomas","Booker",23,28,22,14,27,23,26,32,-3.9,0.4,-3.5,-4.2,0.7
"176","4",2002,"NFL","Chicago Bears",4,12,0,"3rd of 4",NA,281,379,-98,"Jauron","Urlacher","Miller","Thomas","Booker",27,29,25,25,23,27,29,32,-6.1,0.9,-5.3,-4.4,-0.9
"177","4",2001,"NFL","Chicago Bears*",13,3,0,"1st of 5","Lost Div",338,203,135,"Jauron","Urlacher","Miller","Thomas","Booker",11,26,1,15,4,3,21,31,8.4,-0.5,7.9,0.9,7.1
"178","4",2000,"NFL","Chicago Bears",5,11,0,"5th of 5",NA,216,355,-139,"Jauron","Urlacher","McNown","Allen","Robinson",28,23,20,16,23,26,23,31,-8.7,2.4,-6.3,-6.4,0.1
"179","4",1999,"NFL","Chicago Bears",6,10,0,"5th of 5",NA,272,341,-69,"Jauron","Robinson","Matthews","Enis","Robinson",25,8,20,29,17,24,20,31,-4.3,2.3,-2,-3,1
"180","4",1998,"NFL","Chicago Bears",4,12,0,"5th of 5",NA,276,368,-92,"Wannstedt","Engram","Kramer","Bennett","Engram",25,21,23,14,22,24,18,30,-5.8,2,-3.7,-3.4,-0.3
"181","4",1997,"NFL","Chicago Bears",4,12,0,"5th of 5",NA,263,421,-158,"Wannstedt","Minter","Kramer","Harris","Proehl",28,17,29,12,26,29,11,30,-9.9,1.4,-8.5,-3.1,-5.3
"182","4",1996,"NFL","Chicago Bears",7,9,0,"3rd of 5",NA,283,305,-22,"Wannstedt","Conway","Krieg","Harris","Conway",26,21,12,12,14,19,14,30,-1.4,1.1,-0.2,-1.4,1.2
"183","4",1995,"NFL","Chicago Bears",9,7,0,"3rd of 5",NA,392,360,32,"Wannstedt","Kramer","Kramer","Salaam","Graham",8,9,22,19,9,9,12,30,2,0.3,2.3,3.1,-0.8
"184","4",1994,"NFL","Chicago Bears*",9,7,0,"4th of 5","Lost Div",271,307,-36,"Wannstedt","Zorich","Walsh","Tillman","Graham",24,23,10,13,20,18,15,28,-2.3,0.3,-1.9,-3.2,1.3
"185","4",1993,"NFL","Chicago Bears",7,9,0,"4th of 5",NA,234,230,4,"Wannstedt","Woolford","Harbaugh","Anderson","Waddle",24,28,3,4,14,14,26,28,0.3,-0.5,-0.2,-4.6,4.3
"186","4",1992,"NFL","Chicago Bears",5,11,0,"4th of 5",NA,295,361,-66,"Ditka","Harbaugh","Harbaugh","Anderson","Davis",16,8,22,17,19,18,13,28,-4.1,0.6,-3.5,-0.2,-3.3
"187","4",1991,"NFL","Chicago Bears*",11,5,0,"2nd of 5","Lost WC",299,269,30,"Ditka","Singletary","Harbaugh","Anderson","Davis",14,11,9,4,19,11,7,28,1.9,-1,0.8,-1.2,2
"188","4",1990,"NFL","Chicago Bears*",11,5,0,"1st of 5","Lost Div",348,280,68,"Ditka","Dent","Harbaugh","Anderson","Davis",10,13,9,6,3,10,9,28,4.3,-0.8,3.4,0.1,3.3
"189","4",1989,"NFL","Chicago Bears",6,10,0,"4th of 5",NA,358,377,-19,"Ditka","Hilgenberg","Tomczak","Anderson","Morris",10,10,20,25,19,16,19,28,-1.2,1.2,0,1.8,-1.8
"190","4",1988,"NFL","Chicago Bears*",12,4,0,"1st of 5","Lost Conf",312,215,97,"Ditka","Singletary","McMahon","Anderson","McKinnon",18,11,1,2,12,4,3,28,6.1,0.5,6.6,0,6.6
"191","4",1987,"NFL","Chicago Bears*",11,4,0,"1st of 5","Lost Div",356,282,74,"Ditka","McMichael","McMahon","Anderson","Gault",9,12,4,2,27,6,4,28,4.9,-1.1,3.8,1.5,2.3
"192","4",1986,"NFL","Chicago Bears*",14,2,0,"1st of 5","Lost Div",352,187,165,"Ditka","Marshall","Tomczak","Payton","Gault",13,7,1,1,14,1,1,28,10.3,-2.7,7.6,-0.1,7.7
"193","4",1985,"NFL","Chicago Bears*",15,1,0,"1st of 5","Won SB",456,198,258,"Ditka","Dent","McMahon","Payton","Gault",2,7,1,1,1,1,1,28,16.1,-0.2,15.9,6.5,9.4
"194","4",1984,"NFL","Chicago Bears*",10,6,0,"1st of 5","Lost Conf",325,248,77,"Ditka","Hampton","McMahon","Payton","Gault",16,7,3,1,10,9,1,28,4.8,-0.1,4.7,-1.7,6.4
"195","4",1983,"NFL","Chicago Bears",8,8,0,"3rd of 5",NA,311,301,10,"Ditka","Singletary","McMahon","Payton","Gault",20,6,5,8,12,12,5,28,0.6,-1.7,-1.1,-2.5,1.5
"196","4",1982,"NFL","Chicago Bears",3,6,0,"5th of 5",NA,141,174,-33,"Ditka","Hampton","McMahon","Payton","Moorehead",22,26,13,16,13,22,25,28,-3.7,-1.7,-5.4,-4.2,-1.2
"197","4",1981,"NFL","Chicago Bears",6,10,0,"5th of 5",NA,253,324,-71,"Armstrong","Fencik","Evans","Payton","Margerum",27,26,14,19,15,23,25,28,-4.4,1.6,-2.9,-4.4,1.5
"198","4",1980,"NFL","Chicago Bears",7,9,0,"3rd of 5",NA,304,264,40,"Armstrong","Payton","Evans","Payton","Scott",17,24,4,10,21,12,15,28,2.5,-1.1,1.4,-1.2,2.6
"199","4",1979,"NFL","Chicago Bears*",10,6,0,"2nd of 5","Lost WC",306,249,57,"Armstrong","Payton","Phipps","Payton","Baschnagel",18,24,3,6,4,6,11,28,3.6,-3.6,0,-2.2,2.1
"200","4",1978,"NFL","Chicago Bears",7,9,0,"4th of 5",NA,253,274,-21,"Armstrong","Payton","Avellini","Payton","Scott",20,22,9,12,17,19,18,28,-1.3,-1.1,-2.4,-2.7,0.3
"201","4",1977,"NFL","Chicago Bears*",9,5,0,"2nd of 5","Lost Div",255,253,2,"Pardee","Payton","Avellini","Payton","Scott",13,3,19,22,15,16,8,28,0.1,-3.7,-3.6,0,-3.6
"202","4",1976,"NFL","Chicago Bears",7,7,0,"2nd of 4",NA,253,216,37,"Pardee","Payton","Avellini","Payton","Scott",17,20,8,17,1,14,17,28,2.6,1.9,4.6,0.3,4.2
"203","4",1975,"NFL","Chicago Bears",4,10,0,"3rd of 4",NA,191,379,-188,"Pardee","Chambers","Huff","Payton","Rather",24,24,25,17,21,25,23,26,-13.4,1.9,-11.5,-4.9,-6.6
"204","4",1974,"NFL","Chicago Bears",4,10,0,"4th of 4",NA,152,279,-127,"Gibron","Chambers","Huff","Grandberry","Wade",25,25,17,9,19,24,19,26,-9.1,-1.2,-10.3,-7.4,-2.9
"205","4",1973,"NFL","Chicago Bears",3,11,0,"4th of 4",NA,195,334,-139,"Gibron","Chambers","Douglass","Garrett","Thomas",24,26,20,17,22,23,23,26,-9.9,1.1,-8.8,-4.4,-4.5
"206","4",1972,"NFL","Chicago Bears",4,9,1,"4th of 4",NA,225,275,-50,"Gibron","Douglass","Douglass","Douglass","Farmer",21,23,15,13,12,19,20,26,-3.6,2.2,-1.3,-2.8,1.5
"207","4",1971,"NFL","Chicago Bears",6,8,0,"3rd of 4",NA,185,276,-91,"Dooley","Butkus","Douglass","Shy","Farmer",25,24,12,23,16,24,25,26,-6.5,3.1,-3.4,-4.4,1.1
"208","4",1970,"NFL","Chicago Bears",6,8,0,"4th of 4",NA,256,261,-5,"Dooley","Gordon","Concannon","Montgomery","Gordon",16,25,10,18,18,15,24,26,-0.4,2.6,2.2,0.4,1.8
"209","5",2021,"NFL","Cincinnati Bengals*",10,7,0,"1st of 4","Lost SB",460,376,84,"Taylor","Burrow","Burrow","Mixon","Chase",7,13,17,18,16,8,16,32,4.9,-1.9,3.1,3.4,-0.3
"210","5",2020,"NFL","Cincinnati Bengals",4,11,1,"4th of 4",NA,311,424,-113,"Taylor","Bates","Burrow","Mixon","Higgins",29,29,22,26,25,28,29,32,-7.1,-0.4,-7.5,-5.4,-2.1
"211","5",2019,"NFL","Cincinnati Bengals",2,14,0,"4th of 4",NA,279,420,-141,"Taylor","Atkins","Dalton","Mixon","Boyd",30,26,25,29,29,30,30,32,-8.8,1.5,-7.3,-4.4,-2.9
"212","5",2018,"NFL","Cincinnati Bengals",6,10,0,"4th of 4",NA,368,455,-87,"Lewis","Mixon","Dalton","Mixon","Boyd",17,26,30,32,15,26,31,32,-5.4,2,-3.4,0,-3.4
"213","5",2017,"NFL","Cincinnati Bengals",7,9,0,"3rd of 4",NA,290,349,-59,"Lewis","Dalton","Dalton","Mixon","Green",26,32,16,18,27,22,30,32,-3.7,-1.3,-5,-4.1,-0.9
"214","5",2016,"NFL","Cincinnati Bengals",6,9,1,"3rd of 4",NA,325,315,10,"Lewis","Dalton","Dalton","Hill","Green",24,13,8,17,12,19,15,32,0.6,0.4,1,-1.5,2.5
"215","5",2015,"NFL","Cincinnati Bengals*",12,4,0,"1st of 4","Lost WC",419,279,140,"Lewis","Atkins","Dalton","Hill","Green",7,15,2,11,3,5,12,32,8.8,1.9,10.6,4.8,5.8
"216","5",2014,"NFL","Cincinnati Bengals*",10,5,1,"2nd of 4","Lost WC",365,344,21,"Lewis","Whitworth","Dalton","Hill","Green",15,15,12,22,16,14,21,32,1.3,-0.6,0.7,-0.5,1.3
"217","5",2013,"NFL","Cincinnati Bengals*",11,5,0,"1st of 4","Lost WC",430,305,125,"Lewis","Burfict","Dalton","Green-Ellis","Green",6,10,5,3,13,4,4,32,7.8,-2.5,5.4,2.3,3
"218","5",2012,"NFL","Cincinnati Bengals*",10,6,0,"2nd of 4","Lost WC",391,320,71,"Lewis","Atkins","Dalton","Green-Ellis","Green",12,22,8,6,11,10,11,32,4.4,-2.4,2.1,1.2,0.9
"219","5",2011,"NFL","Cincinnati Bengals*",9,7,0,"3rd of 4","Lost WC",344,323,21,"Lewis","Atkins","Dalton","Benson","Green",18,20,9,7,17,13,13,32,1.3,-0.9,0.5,0.7,-0.2
"220","5",2010,"NFL","Cincinnati Bengals",4,12,0,"4th of 4",NA,322,395,-73,"Lewis","Palmer","Palmer","Benson","Owens",22,20,24,15,25,26,18,32,-4.6,3.1,-1.4,0.4,-1.9
"221","5",2009,"NFL","Cincinnati Bengals*",10,6,0,"1st of 4","Lost WC",305,291,14,"Lewis","Hall","Palmer","Benson","Johnson",22,24,6,4,18,16,16,32,0.9,-0.2,0.7,-2.5,3.2
"222","5",2008,"NFL","Cincinnati Bengals",4,11,1,"3rd of 4",NA,204,364,-160,"Lewis","Hall","Fitzpatrick","Benson","Houshmandzadeh",32,32,19,12,20,30,26,32,-10,3,-7,-6.9,-0.1
"223","5",2007,"NFL","Cincinnati Bengals",7,9,0,"3rd of 4",NA,380,385,-5,"Lewis","Palmer","Palmer","Watson","Johnson",11,10,24,27,8,17,17,32,-0.3,-2.1,-2.4,1.6,-4
"224","5",2006,"NFL","Cincinnati Bengals",8,8,0,"2nd of 4",NA,373,331,42,"Lewis","Anderson","Palmer","Johnson","Johnson",8,8,17,30,6,10,18,32,2.6,1.5,4.1,4,0
"225","5",2005,"NFL","Cincinnati Bengals*",11,5,0,"1st of 4","Lost WC",421,350,71,"Lewis","Anderson","Palmer","Johnson","Johnson",4,6,22,28,1,10,15,32,4.4,-0.6,3.8,6.5,-2.7
"226","5",2004,"NFL","Cincinnati Bengals",8,8,0,"3rd of 4",NA,374,372,2,"Lewis","Anderson","Palmer","Johnson","Johnson",10,18,21,19,14,15,20,32,0.1,2.5,2.7,4.3,-1.6
"227","5",2003,"NFL","Cincinnati Bengals",8,8,0,"2nd of 4",NA,346,384,-38,"Lewis","Anderson","Kitna","Johnson","Johnson",13,13,28,28,10,21,21,32,-2.4,0,-2.4,1.1,-3.5
"228","5",2002,"NFL","Cincinnati Bengals",2,14,0,"4th of 4",NA,279,456,-177,"LeBeau","Dillon","Kitna","Dillon","Johnson",28,18,32,17,30,32,18,32,-11.1,0.6,-10.5,-3.6,-6.9
"229","5",2001,"NFL","Cincinnati Bengals",6,10,0,"6th of 6",NA,226,309,-83,"LeBeau","Spikes","Kitna","Dillon","Scott",31,23,14,9,24,25,16,31,-5.2,1.7,-3.5,-4.5,1
"230","5",2000,"NFL","Cincinnati Bengals",4,12,0,"5th of 6",NA,185,359,-174,"LeBeau,Coslet","Spikes","Smith","Dillon","Warrick",30,29,21,22,28,29,28,31,-10.9,0.4,-10.5,-8.1,-2.4
"231","5",1999,"NFL","Cincinnati Bengals",4,12,0,"5th of 6",NA,283,460,-177,"Coslet","Blake","Blake","Dillon","Scott",24,15,31,25,19,30,21,31,-11.1,-0.5,-11.5,-3.3,-8.2
"232","5",1998,"NFL","Cincinnati Bengals",3,13,0,"5th of 5",NA,268,452,-184,"Coslet","Dillon","O'Donnell","Dillon","Pickens",27,17,30,28,17,30,26,30,-11.5,0.5,-11,-4.5,-6.5
"233","5",1997,"NFL","Cincinnati Bengals",7,9,0,"4th of 5",NA,355,405,-50,"Coslet","Dillon","Blake","Dillon","Scott",10,10,27,28,14,21,24,30,-3.1,1,-2.2,1.8,-4
"234","5",1996,"NFL","Cincinnati Bengals",8,8,0,"3rd of 5",NA,372,369,3,"Coslet,Shula","Ambrose","Blake","Hearst","Pickens",5,10,23,25,1,14,18,30,0.2,-0.3,-0.1,2.5,-2.6
"235","5",1995,"NFL","Cincinnati Bengals",7,9,0,"3rd of 5",NA,349,374,-25,"Shula","Blake","Blake","Green","Pickens",14,17,24,30,28,19,29,30,-1.6,-0.2,-1.7,0.1,-1.9
"236","5",1994,"NFL","Cincinnati Bengals",3,13,0,"3rd of 4",NA,276,406,-130,"Shula","Pickens","Blake","Fenner","Pickens",23,18,26,15,28,28,16,28,-8.1,1.2,-6.9,-1.6,-5.4
"237","5",1993,"NFL","Cincinnati Bengals",3,13,0,"4th of 4",NA,187,319,-132,"Shula","Brim","Klingler","Green","Query",28,27,20,16,8,25,27,28,-8.3,-0.2,-8.4,-7.4,-1
"238","5",1992,"NFL","Cincinnati Bengals",5,11,0,"4th of 4",NA,274,364,-90,"Shula","Green","Esiason","Green","McGee",18,26,24,26,9,24,27,28,-5.6,-1,-6.6,-0.9,-5.7
"239","5",1991,"NFL","Cincinnati Bengals",3,13,0,"4th of 4",NA,263,435,-172,"Wyche","Munoz","Esiason","Green","Brown",23,14,28,28,25,27,23,28,-10.8,2.1,-8.7,-1.8,-6.9
"240","5",1990,"NFL","Cincinnati Bengals*",9,7,0,"1st of 4","Lost Div",360,352,8,"Wyche","Munoz","Esiason","Brooks","McGee",7,9,19,25,18,15,21,28,0.5,-1.6,-1.1,1.9,-3
"241","5",1989,"NFL","Cincinnati Bengals",8,8,0,"4th of 4",NA,404,285,119,"Wyche","Munoz","Esiason","Brooks","McGee",4,3,7,15,12,3,6,28,7.4,-0.5,6.9,4.6,2.4
"242","5",1988,"NFL","Cincinnati Bengals*",12,4,0,"1st of 4","Lost SB",448,329,119,"Wyche","Esiason","Esiason","Woods","Brown",1,1,16,15,5,2,4,28,7.4,-1.3,6.1,7.1,-1
"243","5",1987,"NFL","Cincinnati Bengals",4,11,0,"4th of 4",NA,285,370,-85,"Wyche","Munoz","Esiason","Kinnebrew","Brown",20,5,24,8,21,25,6,28,-5.7,2,-3.7,-1.8,-1.9
"244","5",1986,"NFL","Cincinnati Bengals",10,6,0,"2nd of 4",NA,409,394,15,"Wyche","Munoz","Esiason","Brooks","Collinsworth",3,1,23,20,20,13,2,28,0.9,0.5,1.5,5.7,-4.2
"245","5",1985,"NFL","Cincinnati Bengals",7,9,0,"2nd of 4",NA,441,437,4,"Wyche","Munoz","Esiason","Brooks","Collinsworth",3,3,26,22,4,14,11,28,0.3,-0.9,-0.7,6.2,-6.9
"246","5",1984,"NFL","Cincinnati Bengals",8,8,0,"2nd of 4",NA,339,339,0,"Wyche","Munoz","Anderson","Kinnebrew","Collinsworth",13,5,16,13,12,13,9,28,0,-1.2,-1.2,-0.1,-1
"247","5",1983,"NFL","Cincinnati Bengals",7,9,0,"3rd of 4",NA,346,302,44,"Gregg","Riley","Anderson","Johnson","Collinsworth",16,14,6,1,8,8,1,28,2.8,-2.3,0.5,-1.2,1.7
"248","5",1982,"NFL","Cincinnati Bengals*",7,2,0,"1st of 4","Lost WC",232,177,55,"Gregg","Anderson","Anderson","Johnson","Collinsworth",4,2,15,18,7,9,7,28,6.1,-2.5,3.6,3.5,0.2
"249","5",1981,"NFL","Cincinnati Bengals*",12,4,0,"1st of 4","Lost SB",421,304,117,"Gregg","Anderson","Anderson","Johnson","Collinsworth",3,2,12,12,4,2,5,28,7.3,-1.8,5.5,4.5,1
"250","5",1980,"NFL","Cincinnati Bengals",6,10,0,"4th of 4",NA,244,312,-68,"Gregg","Edwards","Anderson","Johnson","Ross",27,19,14,9,4,21,12,28,-4.3,0.6,-3.7,-4.5,0.8
